Date,Target_Price,Sentiment_GDELT,VIX_Close,logP,ret_log
2017-09-07,137.9576,2.3364,11.93,4.926946391570555,0.0023396848326333597
2017-09-08,136.7627,-2.4339,11.87,4.9182473071910175,-0.008699084379537148
2017-09-11,138.337,-0.1243,11.38,4.929692737235406,0.011445430044388694
2017-09-12,138.6689,-1.8713,10.66,4.932089077232688,0.002396339997281949
2017-09-13,138.8586,-1.5918,10.72,4.933456149177227,0.001367071944538445
2017-09-14,138.043,-1.3909,10.57,4.927565230824712,-0.005890918352514873
2017-09-15,138.5172,-0.2702,10.51,4.930994505642368,0.0034292748176563137
2017-09-18,138.3357,-0.9231,10.18,4.929683339849976,-0.0013111657923916553
2017-09-19,138.5733,-0.4796,10.16,4.931399427505561,0.0017160876555841753
2017-09-20,138.1456,-0.0727,10.04,4.928308201423206,-0.003091226082355014
2017-09-21,137.2997,-1.5192,9.74,4.92216612777518,-0.006142073648025992
2017-09-22,137.1666,-2.7063,9.9,4.921196245422165,-0.0009698823530142064
2017-09-25,135.722,-1.2757,10.08,4.910608676029085,-0.010587569393080365
2017-09-26,136.0736,-1.0551,10.42,4.913195915823464,0.002587239794379137
2017-09-27,137.2997,-0.8207,9.9,4.92216612777518,0.008970211951715434
2017-09-28,137.2522,-0.3027,9.74,4.921820109405073,-0.00034601837010672654
2017-09-29,138.2406,1.7198,9.59,4.928995645324104,0.007175535919031084
2017-10-02,138.3642,0.3235,9.59,4.929889339202349,0.0008936938782451165
2017-10-03,138.6588,0.2149,9.3,4.932016239214672,0.002126900012322963
2017-10-04,138.7919,-3.0469,9.53,4.932975689021145,0.0009594498064728896
2017-10-05,140.151,-2.3155,9.48,4.942720412797614,0.0097447237764694
2017-10-06,140.3411,-0.9254,9.23,4.944075887900878,0.0013554751032636148
2017-10-09,140.1796,-2.1637,9.92,4.942924457594002,-0.0011514303068755893
2017-10-10,140.284,0.807,10.15,4.943668939265222,0.0007444816712194324
2017-10-11,140.7022,-0.5026,9.95,4.946645600103289,0.0029766608380672466
2017-10-12,140.4456,-2.3886,9.94,4.944820225184836,-0.0018253749184529156
2017-10-13,140.9873,0.1987,9.95,4.948669815399553,0.0038495902147168692
2017-10-16,141.4721,-1.2483,9.95,4.952102524497236,0.0034327090976828956
2017-10-17,141.6527,0.1896,9.85,4.953378287160874,0.001275762663637714
2017-10-18,141.4816,1.0782,10.34,4.952169673292276,-0.0012086138685978298
2017-10-19,140.9589,-1.6,10.22,4.948468358525185,-0.003701314767091013
2017-10-20,141.339,-0.8694,9.92,4.951161260099714,0.002692901574529394
2017-10-23,140.4171,-0.8588,10.25,4.944617279047113,-0.006543981052601566
2017-10-24,140.6547,-1.6371,10.89,4.946307950659104,0.0016906716119917675
2017-10-25,140.1225,0.3701,11.34,4.942517040019965,-0.003790910639139611
2017-10-26,139.6758,-1.2248,11.17,4.9393240229106965,-0.003193017109268226
2017-10-27,143.7436,0.4756,11.12,4.968031156947207,0.028707134036510595
2017-10-30,144.0667,-0.7227,10.28,4.9702763867790125,0.0022452298318054176
2017-10-31,144.6085,-1.3581,10.34,4.974030090846259,0.0037537040672468436
2017-11-01,144.561,-1.6204,9.79,4.973701563802936,-0.0003285270433233123
2017-11-02,144.2854,0.7471,10.44,4.971793282559798,-0.0019082812431383545
2017-11-03,145.673,1.2042,9.83,4.981364383743198,0.009571101183400543
2017-11-06,146.1672,-5.0825,9.63,4.984751171940208,0.0033867881970097713
2017-11-07,146.2528,-2.2152,9.31,4.985336631227843,0.0005854592876346487
2017-11-08,146.8421,-1.5996,9.79,4.989357859806677,0.004021228578833913
2017-11-09,146.0722,-0.6464,9.94,4.984101020021292,-0.005256839785384493
2017-11-10,146.0627,-1.7755,10.78,4.98403598157499,-6.503844630234568e-05
2017-11-13,146.2433,-0.867,11.43,4.9852716730967535,0.0012356915217637265
2017-11-14,145.711,-0.2373,11.53,4.981625207949163,-0.003646465147590483
2017-11-15,145.0267,-2.6472,12.52,4.976917863400301,-0.004707344548862125
2017-11-16,146.88,-1.6716,12.47,4.9896159268721805,0.012698063471879628
2017-11-17,146.3193,0.3312,11.75,4.985791220036175,-0.0038247068360055536
2017-11-20,146.2053,0.6271,11.96,4.985011798368587,-0.0007794216675875987
2017-11-21,147.7924,-1.8366,10.74,4.995808586353033,0.010796787984445722
2017-11-22,147.9731,-0.7686,9.6,4.997030500487597,0.0012219141345637397
2017-11-24,148.5148,-0.7275,9.82,5.000684616576361,0.0036541160887644253
2017-11-27,148.4482,-3.1489,10.07,5.000236075841545,-0.0004485407348164827
2017-11-28,148.8285,-1.9982,9.72,5.002794636317095,0.0025585604755500313
2017-11-29,146.2338,-0.0099,9.91,4.985206710745833,-0.017587925571262097
2017-11-30,147.4598,-0.6985,10.49,4.993555596260571,0.008348885514738669
2017-12-01,146.8326,-0.3254,11.19,4.9892931623710215,-0.004262433889549833
2017-12-04,145.1408,-0.381,11.05,4.977704305754326,-0.011588856616695509
2017-12-05,145.2358,-1.4021,11.38,4.9783586284744725,0.0006543227201465385
2017-12-06,145.8916,-1.1902,11.63,4.982863880190709,0.00450525171623628
2017-12-07,146.3858,-2.5674,10.9,4.9862456022874175,0.003381722096708728
2017-12-08,147.0321,-1.2512,10.0,4.990650930286996,0.004405327999578823
2017-12-11,148.1727,-1.587,9.74,4.998378485366827,0.007727555079831028
2017-12-12,147.9731,-1.7278,9.36,4.997030500487597,-0.0013479848792306015
2017-12-13,148.2582,-0.9015,9.78,4.998955348321203,0.0019248478336058028
2017-12-14,148.1537,0.1128,9.98,4.998250248395529,-0.0007050999256739132
2017-12-15,149.8359,0.0942,10.12,5.009540695241451,0.01129044684592273
2017-12-18,151.0921,-0.2726,9.46,5.017889584655755,0.008348889414303784
2017-12-19,150.1969,0.2128,9.4,5.011947099969241,-0.005942484686514149
2017-12-20,150.035,-0.9428,9.69,5.010868600211601,-0.0010784997576402944
2017-12-21,150.054,-3.0009,9.59,5.010995229311804,0.00012662910020289075
2017-12-22,149.8825,-1.1734,9.37,5.009851653797052,-0.001143575514751305
2017-12-26,149.073,-0.9588,10.19,5.004436118853435,-0.005415534943617573
2017-12-27,149.092,-1.6085,10.04,5.004563565066275,0.0001274462128399989
2017-12-28,149.2731,-0.5754,10.29,5.0057775141658185,0.001213949099543754
2017-12-29,148.3492,-0.8471,10.03,4.99956895406978,-0.006208560096038873
2018-01-02,150.9493,-2.8368,10.95,5.016944018844978,0.017375064775198013
2018-01-03,152.416,-1.0957,9.56,5.02661362461845,0.009669605773471979
2018-01-04,152.6827,-1.0673,9.01,5.02836191176573,0.0017482871472802586
2018-01-05,154.2161,0.5491,9.1,5.038354865536228,0.009992953770497692
2018-01-08,154.8161,-1.0026,9.61,5.042237960915423,0.0038830953791952894
2018-01-09,154.8256,-1.8843,9.41,5.042299322159745,6.13612443221001e-05
2018-01-10,154.4637,0.4316,10.11,5.039959117276072,-0.002340204883672925
2018-01-11,155.5209,0.1085,9.69,5.046780127732421,0.006821010456349086
2018-01-12,156.6638,-0.4067,9.74,5.054102107996246,0.007321980263824912
2018-01-16,156.2162,-0.5204,10.42,5.051240945215965,-0.0028611627802810347
2018-01-17,157.902,-1.3283,11.35,5.061974587425839,0.010733642209873828
2018-01-18,157.9305,-1.1337,12.01,5.0621550628365535,0.00018047541071464224
2018-01-19,158.4258,-1.9397,12.3,5.065286344904894,0.0031312820683409015
2018-01-22,160.1211,-0.1309,11.59,5.07593040394839,0.010644059043495524
2018-01-23,161.4449,-1.1921,10.77,5.08416390797819,0.008233504029799832
2018-01-24,160.3973,-1.5481,11.0,5.077653862373033,-0.006510045605156556
2018-01-25,160.3401,-1.8766,11.27,5.077297184289303,-0.0003566780837305217
2018-01-26,162.7974,0.5632,11.4,5.092506482924939,0.015209298635636692
2018-01-29,162.0069,0.6604,11.71,5.087638926917938,-0.0048675560070012835
2018-01-30,160.6735,-1.3804,13.93,5.0793743555984,-0.00826457131953795
2018-01-31,161.3402,-0.4132,14.23,5.083515179126258,0.00414082352785794
2018-02-01,159.9688,0.6014,13.05,5.074978796218855,-0.008536382907402995
2018-02-02,156.7781,-1.3072,13.64,5.054831429794426,-0.02014736642442916
2018-02-05,150.5969,-0.4425,18.44,5.014606730824584,-0.040224698969842265
2018-02-06,154.5876,-2.0767,37.32,5.040760925950799,0.02615419512621564
2018-02-07,152.5875,-1.2424,31.38,5.027738201995918,-0.013022723954881243
2018-02-08,146.1491,0.9627,27.29,4.984627333481503,-0.04311086851441459
2018-02-09,148.673,-0.47,32.18,5.001749263341423,0.017121929859919227
2018-02-12,151.3112,-1.5815,27.25,5.019338643170251,0.017589379828828022
2018-02-13,152.0922,-0.833,26.94,5.024486915898995,0.0051482727287446295
2018-02-14,154.9399,-0.7643,23.48,5.043037299792421,0.01855038389342578
2018-02-15,157.8163,1.3451,18.39,5.0614316983877,0.01839439859527925
2018-02-16,157.1115,-0.1612,18.74,5.05695574436476,-0.0044759540229399875
2018-02-20,157.4257,-1.589,20.53,5.058953600926776,0.0019978565620153432
2018-02-21,156.9781,-2.0848,20.76,5.056106305172751,-0.00284729575402487
2018-02-22,156.959,-1.4257,20.57,5.0559846247468085,-0.00012168042594229433
2018-02-23,160.1687,-0.7635,17.96,5.076227634770916,0.020243010024107555
2018-02-26,162.2926,-0.5381,16.53,5.089400878903139,0.013173244132222983
2018-02-27,160.283,1.2587,15.83,5.0769410028376,-0.012459876065539
2018-02-28,159.2544,1.6751,18.08,5.070502923583929,-0.006438079253671347
2018-03-01,156.6543,-0.9718,19.96,5.054041466750158,-0.016461456833770427
2018-03-02,158.0925,-0.7858,22.47,5.063180304760023,0.009138838009864259
2018-03-05,159.8449,-2.6404,21.55,5.074203970086024,0.011023665326001186
2018-03-06,160.5212,-0.7204,18.25,5.078426021074735,0.004222050988711423
2018-03-07,160.8926,0.7434,20.11,5.080737061641762,0.002311040567026801
2018-03-08,161.7783,-0.5987,17.56,5.08622687943718,0.005489817795417906
2018-03-09,164.9213,-0.5667,16.41,5.105468390417382,0.019241510980202214
2018-03-12,165.7976,-0.6896,15.28,5.110767767325015,0.005299376907633047
2018-03-13,163.5403,0.5577,15.7,5.097059443145747,-0.013708324179267706
2018-03-14,163.5117,-1.9602,16.59,5.096884547410067,-0.00017489573568063577
2018-03-15,163.3689,-0.7731,16.99,5.096010833833402,-0.0008737135766647697
2018-03-16,162.8831,-1.7168,16.6,5.093032765597547,-0.0029780682358548916
2018-03-19,159.4078,-1.2585,16.63,5.071465698659537,-0.021567066938009916
2018-03-20,159.9325,-2.5679,18.38,5.074751851219533,0.0032861525599958696
2018-03-21,159.2361,-0.6936,17.76,5.070388006498363,-0.004363844721170018
2018-03-22,155.3058,-1.1314,18.13,5.045396076527443,-0.024991929970919813
2018-03-23,151.2132,-2.0477,24.02,5.018690761522173,-0.026705315005270513
2018-03-26,156.8321,-0.7621,23.41,5.055175806351908,0.03648504482973536
2018-03-27,151.757,0.5915,20.33,5.022280557376545,-0.03289524897536289
2018-03-28,150.0112,0.0627,22.52,5.0107099579755054,-0.011570599401039772
2018-03-29,152.7587,-1.3055,22.87,5.028859552239932,0.018149594264426305
2018-04-02,148.3513,0.0279,21.07,4.999583109758766,-0.029276442481165788
2018-04-03,150.0208,-1.1107,23.03,5.010773951149589,0.011190841390822825
2018-04-04,152.3866,-0.7256,21.68,5.026420712877598,0.01564676172800894
2018-04-05,153.2547,-0.1895,19.76,5.032101243187803,0.005680530310205434
2018-04-06,149.4198,-1.1304,20.33,5.006759794037858,-0.02534144914994485
2018-04-09,150.4691,-1.8361,21.27,5.013757747494176,0.006997953456317596
2018-04-10,153.7889,-1.3279,20.51,5.035580882815549,0.021823135321373144
2018-04-11,152.9017,-2.3211,20.95,5.029795231251232,-0.005785651564316652
2018-04-12,154.743,-1.7423,19.83,5.041765676292818,0.01197044504158562
2018-04-13,153.9416,-0.8546,18.27,5.036573309712025,-0.005192366580793362
2018-04-16,155.115,-1.6391,17.59,5.0441667773050485,0.007593467593023817
2018-04-17,158.4539,-0.3621,16.16,5.0654636992767506,0.021296921971702076
2018-04-18,158.7782,-2.1454,15.3,5.067508259792351,0.0020445605156007574
2018-04-19,157.3186,-1.4919,15.55,5.05827304846477,-0.009235211327581538
2018-04-20,154.8288,-2.4311,16.16,5.042319990362748,-0.015953058102021522
2018-04-23,154.4377,-1.2659,17.29,5.039790778770248,-0.002529211592499969
2018-04-24,151.1656,-2.5937,16.16,5.018375924632859,-0.021414854137389305
2018-04-25,151.3468,-1.1753,18.14,5.019573892198291,0.001197967565431668
2018-04-26,154.5331,-2.6136,18.07,5.040408312874,0.020834420675709175
2018-04-27,154.6284,0.1621,16.22,5.0410248191532006,0.0006165062792007348
2018-04-30,153.5314,-0.765,15.31,5.033905106368241,-0.0071197127849593755
2018-05-01,155.2867,-0.9698,16.0,5.045273085791839,0.011367979423598129
2018-05-02,154.3709,1.3627,15.48,5.0393581483251,-0.005914937466739545
2018-05-03,154.3518,-3.2936,15.78,5.03923441268775,-0.0001237356373495757
2018-05-04,157.2805,-0.9625,15.94,5.058030835437547,0.01879642274979698
2018-05-07,158.5874,2.4,15.05,5.066305860899796,0.008275025462248564
2018-05-08,158.4253,-2.0285,14.53,5.065283188848311,-0.001022672051484541
2018-05-09,160.1519,-0.6401,14.54,5.076122739862407,0.010839551014095505
2018-05-10,161.8118,1.1324,13.36,5.086433931507806,0.010311191645399731
2018-05-11,161.6592,-1.4936,13.22,5.085490415635777,-0.0009435158720290104
2018-05-14,161.9358,-2.3958,13.09,5.087199960389958,0.001709544754180392
2018-05-15,160.1424,-2.364,13.13,5.07606341941866,-0.01113654097129757
2018-05-16,161.2013,-0.3916,14.38,5.082653894556139,0.006590475137478791
2018-05-17,160.5812,0.0251,13.54,5.078799733639315,-0.003854160916824334
2018-05-18,159.7513,-1.2532,13.18,5.073618230939713,-0.005181502699601381
2018-05-21,160.648,-1.8018,12.99,5.079215636060159,0.005597405120445487
2018-05-22,160.4381,-1.1764,13.03,5.077908198398421,-0.001307437661737687
2018-05-23,161.7928,0.9588,13.5,5.086316504252311,0.008408305853889964
2018-05-24,161.7451,-1.1679,12.73,5.086021639259087,-0.0002948649932239533
2018-05-25,161.9072,-0.1732,12.44,5.087023331590976,0.0010016923318891813
2018-05-29,161.1918,0.6669,14.39,5.08259496029233,-0.004428371298645928
2018-05-30,162.3461,-0.1662,16.6,5.089730476086003,0.007135515793672553
2018-05-31,162.2411,-0.8065,14.93,5.089083500458729,-0.0006469756272737825
2018-06-01,164.7882,-0.1324,14.92,5.104661012970082,0.015577512511352865
2018-06-04,166.2764,-2.0237,13.91,5.113651463921537,0.008990450951454676
2018-06-05,166.7915,-0.3454,12.91,5.116744529393567,0.003093065472030254
2018-06-06,167.7646,-0.9189,12.1,5.122561806341727,0.005817276948159922
2018-06-07,166.4004,-3.0893,11.66,5.114396932230373,-0.008164874111353804
2018-06-08,166.4099,-0.5724,12.54,5.114454021809647,5.7089579273750246e-05
2018-06-11,166.8583,2.1553,12.52,5.11714494924032,0.002690927430673007
2018-06-12,167.736,-1.3089,12.29,5.122391314842938,0.005246365602618042
2018-06-13,167.7264,0.2198,12.13,5.122334080410687,-5.7234432250474754e-05
2018-06-14,169.4245,-0.9833,12.98,5.132407399859492,0.010073319448804519
2018-06-15,168.833,-1.0159,12.19,5.128910060685017,-0.0034973391744745896
2018-06-18,168.7355,-1.2659,12.79,5.12833240013487,-0.0005776605501477405
2018-06-19,168.2575,-1.4498,14.61,5.125495544054365,-0.002836856080504546
2018-06-20,169.4525,-2.1686,12.9,5.1325726515588626,0.007077107504497526
2018-06-21,167.9803,-0.7618,12.54,5.123846710622782,-0.008725940936080256
2018-06-22,167.6075,-2.7495,14.6,5.121624936450099,-0.0022217741726828777
2018-06-25,163.8311,-0.2211,15.07,5.098836019086626,-0.022788917363473438
2018-06-26,164.5004,-0.6994,16.71,5.102913001813413,0.004076982726786582
2018-06-27,162.2633,-0.5764,16.52,5.08922032448968,-0.013692677323732916
2018-06-28,163.6591,-1.2072,17.54,5.097785605878444,0.008565281388764667
2018-06-29,164.0988,-4.4375,15.73,5.1004686854550485,0.002683079576604186
2018-07-02,165.1983,-0.2164,17.7,5.1071465704770285,0.006677885021979968
2018-07-03,163.2862,-1.669,15.37,5.095504489363245,-0.011642081113783398
2018-07-05,165.313,-1.0839,15.62,5.107840646622714,0.012336157259468905
2018-07-06,167.8847,-1.9243,14.99,5.123277434261257,0.015436787638543059
2018-07-09,169.3951,-0.9753,13.02,5.132233856179766,0.00895642191850854
2018-07-10,169.5194,-2.9902,12.52,5.1329673745484,0.0007335183686345559
2018-07-11,168.659,-0.3257,14.05,5.127878925040812,-0.005088449507588244
2018-07-12,171.5652,-2.181,13.07,5.144963369284931,0.017084444244119368
2018-07-13,171.7087,-0.1846,12.39,5.14579943639262,0.0008360671076887982
2018-07-16,171.2976,-1.8852,12.77,5.1434023947240455,-0.0023970416685745732
2018-07-17,172.3396,-1.7668,12.91,5.149466948815542,0.006064554091496532
2018-07-18,172.0146,-2.4864,11.87,5.147579356931964,-0.0018875918835776773
2018-07-19,171.1542,-1.3746,12.2,5.142564904552397,-0.005014452379567658
2018-07-20,171.116,-2.5316,13.0,5.142341689091872,-0.00022321546052506136
2018-07-23,171.6609,-0.7125,13.47,5.145521019198385,0.0031793301065130564
2018-07-24,172.3683,0.0743,12.61,5.149633466612589,0.004112447414204468
2018-07-25,174.7775,-2.0847,12.37,5.163513736401025,0.013880269788435484
2018-07-26,172.1293,-0.9766,12.45,5.1482459385813675,-0.015267797819657147
2018-07-27,169.8062,-0.79,12.17,5.134657786755991,-0.013588151825376649
2018-07-30,167.4066,0.8704,13.63,5.120425583801468,-0.01423220295452321
2018-07-31,168.6877,1.5459,13.98,5.128049076401826,0.007623492600358439
2018-08-01,169.3282,-2.3125,13.09,5.131838843490234,0.003789767088408169
2018-08-02,171.6322,-1.8763,13.57,5.145353815138257,0.013514971648023177
2018-08-03,172.158,-0.7488,12.43,5.148412659805569,0.0030588446673114333
2018-08-06,173.1714,-0.9922,11.91,5.154281855472582,0.005869195667012939
2018-08-07,173.8024,-1.2204,11.12,5.157919021711783,0.003637166239201406
2018-08-08,174.0126,0.7426,10.93,5.159127710385881,0.0012086886740974023
2018-08-09,173.9075,-0.32,10.94,5.158523548664859,-0.0006041617210215122
2018-08-10,172.5787,0.6462,12.34,5.15085336431335,-0.007670184351509235
2018-08-13,172.3875,-2.1383,14.5,5.149744849800456,-0.0011085145128939544
2018-08-14,173.4677,-1.0819,13.93,5.155991414908685,0.006246565108229518
2018-08-15,171.3454,-1.5719,13.52,5.143681402322684,-0.01231001258600184
2018-08-16,171.9095,-1.6808,14.18,5.14696817555054,0.003286773227856088
2018-08-17,171.9477,-2.9637,13.18,5.147190360807426,0.00022218525688622037
2018-08-20,171.7947,1.829,12.57,5.146300159248911,-0.0008902015585148249
2018-08-21,172.4257,-1.816,12.47,5.1499664190452314,0.0036662597963204036
2018-08-22,173.0949,-0.0487,13.09,5.153839999009827,0.003873579964595919
2018-08-23,172.8463,-2.3901,12.03,5.152402760295309,-0.0014372387145185073
2018-08-24,174.4524,-0.1055,12.13,5.161651925061795,0.009249164766486295
2018-08-27,176.2306,-3.0904,12.37,5.171793364712144,0.010141439650348971
2018-08-28,176.4887,1.1166,12.01,5.173256851660923,0.0014634869487792912
2018-08-29,178.525,0.4976,12.34,5.184728647435174,0.011471795774250282
2018-08-30,178.2096,-1.7694,12.25,5.182960385639534,-0.001768261795639603
2018-08-31,178.439,-1.9827,13.54,5.184246806119725,0.0012864204801905643
2018-09-04,177.6742,-1.2251,13.13,5.179951536099755,-0.004295270019969877
2018-09-05,175.3797,-1.3806,13.69,5.166953337778415,-0.012998198321339416
2018-09-06,173.8119,-0.5201,14.21,5.157973679992541,-0.008979657785874728
2018-09-07,173.1427,2.292,14.72,5.154116109982775,-0.0038575700097656096
2018-09-10,173.7258,-1.1085,15.09,5.157478194168922,0.0033620841861470296
2018-09-11,175.0643,-0.8457,13.96,5.165153335009595,0.0076751408406732224
2018-09-12,174.548,2.3375,13.07,5.162199775450454,-0.0029535595591410058
2018-09-13,176.4122,-1.1054,12.91,5.172823302178912,0.01062352672845801
2018-09-14,175.896,-2.2687,12.13,5.169892911291659,-0.0029303908872533313
2018-09-17,173.3626,-1.2467,12.72,5.155385354808302,-0.01450755648335722
2018-09-18,174.7966,-3.2041,13.48,5.1636230122313505,0.008237657423048717
2018-09-19,174.6627,-0.8013,12.61,5.162856685471394,-0.0007663267599564705
2018-09-20,176.5939,-2.8134,11.82,5.173852746236941,0.010996060765546822
2018-09-21,175.6283,-0.6931,11.76,5.168369829947067,-0.0054829162898739625
2018-09-24,176.1168,-0.0953,12.46,5.171147411292553,0.002777581345486446
2018-09-25,176.3562,-0.4757,12.28,5.1725058134215836,0.0013584021290302672
2018-09-26,176.4807,-1.4423,12.21,5.173211521952449,0.0007057085308650457
2018-09-27,177.9748,-0.6136,12.77,5.1816419672359695,0.008430445283520882
2018-09-28,177.9364,-1.449,12.59,5.18142618307324,-0.00021578416272927115
2018-10-01,178.3004,-0.0232,11.99,5.183469768276561,0.00204358520332093
2018-10-02,177.8982,-1.6285,12.47,5.181211476576757,-0.0022582916998041824
2018-10-03,178.0897,0.1996,11.66,5.182287355944972,0.0010758793682148493
2018-10-04,174.6706,-3.4491,12.84,5.162901914483351,-0.0193854414616208
2018-10-05,172.5348,-2.4109,14.29,5.150598955255247,-0.012302959228104093
2018-10-08,171.4813,-1.7016,16.05,5.1444742227600555,-0.0061247324951914095
2018-10-09,172.0368,-0.2668,16.12,5.147708407417042,0.0032341846569865496
2018-10-10,164.4708,-2.0156,16.03,5.102733046850304,-0.04497536056673823
2018-10-11,162.4309,0.2841,23.07,5.090252680564319,-0.012480366285984701
2018-10-12,166.9513,0.6749,21.63,5.117702153121851,0.027449472557531607
2018-10-15,164.9305,-1.3963,21.97,5.105524173044625,-0.012177980077225925
2018-10-16,169.7287,-1.2478,20.28,5.134201279920635,0.028677106876010328
2018-10-17,169.7957,1.3732,17.06,5.134595949646108,0.0003946697254733067
2018-10-18,165.8595,0.7833,18.02,5.111141044427895,-0.023454905218213362
2018-10-19,165.7063,-0.8225,19.24,5.110216944228766,-0.0009241001991293629
2018-10-22,166.5586,0.3652,19.38,5.11534719945189,0.005130255223124713
2018-10-23,165.9457,-2.5364,22.18,5.111660626411175,-0.003686573040715402
2018-10-24,158.3509,-0.746,21.6,5.064813456580748,-0.046847169830426694
2018-10-25,163.8291,-1.7667,24.78,5.0988238113177236,0.034010354736975223
2018-10-26,159.6151,-0.5032,24.51,5.072765292069142,-0.026058519248581824
2018-10-29,156.33,-0.3309,24.48,5.051969157589233,-0.0207961344799088
2018-10-30,158.9064,-4.5824,23.94,5.068315349635291,0.016346192046057695
2018-10-31,162.6415,-3.5957,22.72,5.091548392100975,0.023233042465684584
2018-11-01,164.7868,-3.0477,20.96,5.10465251718005,0.013104125079074436
2018-11-02,162.2201,0.1233,18.52,5.088954055088809,-0.015698462091240373
2018-11-05,161.8179,-0.119,20.58,5.08647162891321,-0.0024824261755993504
2018-11-06,163.0437,-0.1628,19.84,5.094018263034382,0.007546634121172069
2018-11-07,168.1581,0.6086,18.03,5.124904608301726,0.03088634526734424
2018-11-08,167.0854,-0.3578,16.18,5.118505058953479,-0.006399549348246936
2018-11-09,164.2697,-1.9303,16.87,5.101509589289798,-0.01699546966368093
2018-11-12,159.2991,-1.592,17.26,5.070783567182529,-0.03072602210726938
2018-11-13,159.4332,-0.5069,19.45,5.07162502572258,0.000841458540050688
2018-11-14,158.2168,-1.5957,20.52,5.063966244385562,-0.007658781337017473
2018-11-15,160.9846,-0.938,20.41,5.081308708235589,0.017342463850027023
2018-11-16,160.4196,-0.3687,20.04,5.077792882480988,-0.0035158257546008542
2018-11-19,155.2095,-1.863,18.78,5.044775817215987,-0.03301706526500148
2018-11-20,152.4321,-0.9503,20.76,5.0267192509944385,-0.018056566221548387
2018-11-21,153.591,-0.4728,21.66,5.034293225246891,0.007573974252452764
2018-11-23,152.48,-1.2229,21.23,5.027033439905892,-0.0072597853409996915
2018-11-26,156.0045,0.4408,20.78,5.049884852987341,0.022851413081449223
2018-11-27,156.5312,-0.9124,19.41,5.053255351132805,0.0033704981454638627
2018-11-28,161.5688,-1.002,18.87,5.084931058139786,0.031675707006981746
2018-11-29,161.0421,0.3583,18.65,5.081665821484963,-0.003265236654823589
2018-11-30,162.2105,2.0328,19.18,5.088894874481291,0.007229052996327923
2018-12-03,165.0454,-2.8243,16.04,5.1062205875684965,0.017325713087205763
2018-12-04,158.7148,-2.3691,16.84,5.067108880903099,-0.03911170666539743
2018-12-06,159.8354,0.8508,23.53,5.074144535707347,0.007035654804248281
2018-12-07,154.5583,-2.557,22.42,5.040571371438915,-0.033573164268432265
2018-12-10,156.1768,-1.8653,23.95,5.050988698845471,0.010417327406555543
2018-12-11,156.694,-1.6334,22.96,5.054294858903314,0.0033061600578436767
2018-12-12,158.0731,-0.887,21.91,5.063057584261497,0.008762725358182344
2018-12-13,158.1211,-2.1666,21.0,5.063361195146002,0.00030361088450536755
2018-12-14,154.271,-2.3174,21.57,5.038710796144539,-0.024650399001463263
2018-12-17,150.7753,-2.4638,22.36,5.015790649054852,-0.02292014708968715
2018-12-18,151.7234,-0.7039,24.68,5.022059126271687,0.006268477216835322
2018-12-19,147.9978,-1.3941,25.15,4.997197408788767,-0.024861717482919765
2018-12-20,145.8525,-2.6909,26.09,4.98259583706501,-0.01460157172375709
2018-12-21,141.332,-0.2229,28.24,4.9511117325570835,-0.0314841045079266
2018-12-24,137.8273,-1.1888,29.29,4.926001452165275,-0.025110280391808182
2018-12-26,146.4331,-2.0022,35.5,4.986568668868239,0.06056721670296383
2018-12-27,146.9998,-1.6934,31.2,4.990431226233593,0.0038625573653536804
2018-12-28,146.9229,-1.514,29.97,4.9899079593899325,-0.0005232668436603305
2018-12-31,148.162,-2.3816,27.59,4.998306269726846,0.008398310336913184
2019-01-02,148.7575,-0.1406,27.54,5.002317463322752,0.004011193595906626
2019-01-03,143.8975,-1.8506,25.68,4.96910124056659,-0.03321622275616232
2019-01-04,150.0541,-1.6161,24.36,5.0109958957383345,0.04189465517174451
2019-01-07,151.8405,0.4771,22.06,5.022830627796132,0.011834732057797837
2019-01-08,153.214,-2.5774,20.96,5.0318356369432555,0.00900500914712321
2019-01-09,154.4626,0.428,20.44,5.039951995836428,0.008116358893172304
2019-01-10,154.9044,-0.3118,20.98,5.04280815244225,0.0028561566058220578
2019-01-11,154.3378,-2.2045,19.68,5.039143706683987,-0.0036644457582628576
2019-01-14,152.9739,-1.8823,19.84,5.030267318605313,-0.008876388078673969
2019-01-15,155.9609,0.0569,18.53,5.049605334808184,0.019338016202871344
2019-01-16,155.9321,-2.02,18.08,5.049420656087714,-0.00018467872047001066
2019-01-17,157.1616,1.6339,19.51,5.057274575345995,0.00785391925828094
2019-01-18,158.7175,-0.9474,17.8,5.06712589240445,0.009851317058454434
2019-01-22,155.5384,2.2358,18.53,5.046892646470928,-0.020233245933521715
2019-01-23,155.7401,-1.7027,20.85,5.0481885922444345,0.0012959457735064461
2019-01-24,156.7485,-1.7712,19.69,5.054642610089253,0.0064540178448186936
2019-01-25,158.6214,0.7525,18.43,5.066520230741554,0.011877620652301246
2019-01-28,156.6621,-1.3963,18.56,5.054091256674986,-0.012428974066568621
2019-01-29,155.183,-2.1664,19.45,5.044605065667129,-0.009486191007856526
2019-01-30,159.1305,-2.0903,19.15,5.069724620302244,0.025119554635114838
2019-01-31,161.5125,-0.2705,17.39,5.084582539048339,0.014857918746094434
2019-02-01,160.8305,-0.2624,16.63,5.080351015375446,-0.004231523672892479
